"short_description"
"WI Mascaramento:WI Mascaramento:Local Support:Application Failure:Solved by Another Team"
"WI Empapelamento:WI Empapelamento:Local Support:Data Migration:No Action Needed"
"WI Empapelamento:WI Empapelamento:Local Support:Application Failure:Solved By Another Team"
"VNC:VNCViewer:Local Support:Customer Request:Customer Attended"
"VNC:VNC:Local Support:Network Failure:Solved By Another Team"
"VNC:VNC:Local Support:Network Failure:No Action Needed"
"VNC:VNC:Local Support:Network Failure:Configuration"
"VNC:VNC:Local Support:Hardware Failure:No Action Needed"
"VNC:VNC:Local Support:Hardware Failure:Advantech Turned Off"
"VNC:VNC:Local Support:Customer Request:User Orientation"
"VNC:VNC:Local Support:Customer Request:App Installation"
"VNC:VNC:Local Support:Customer Request:App Installation"
"VNC:VNC:Local Support:Customer Request:App Installation"
"VNC:VNC:Local Support:Customer Request:App Installation"
"VNC:VNC:Local Support:Customer Request:App Installation"
"VNC:VNC:Local Support:Customer Request:App Installation"
"VNC:VNC:Local Support:Connection Failure:Configuration"
"VNC:VNC:Local Support:Connection Failure:Configuration"
"VNC:VNC:Local Support:Connection Failure:Configuration"
"VNC:VNC:Local Support:Application Failure:Configuration"
"VNC:VNC:Local Support:Access Failure:Configuration"
"VNC:VNC:Access Issue:Access Repair"
"TOP Server:TOP Server:Local Support:Application Failure:Services Restart"
"TIA Portal:TIA Portal:Local Support:Application Failure:User Orientation"
"Techwork:Techwork:Local Support:Process Failure:Solved by Another Team"
"Techwork:Techwork:Local Support:Network Failure:Solved By Another Team"
"Techwork:Techwork:Local Support:Database Failure:Restart"
"TechWork:TechWork:Local Support:Customer Request:Customer Attended"
"Techwork:Techwork:Local Support:Connection Failure:Solved By Another Team"
"Techwork:Techwork:Local Support:Connection Failure:Restart"
"Techwork:Techwork:Local Support:Connection Failure:Restart"
"Techwork:Techwork:Local Support:Connection Failure:Restart"
"TECHWORK:TECHWORK:Local Support:Connection Failure:Configuration"
"TECHWORK:TECHWORK:Local Support:Connection Failure:Configuration"
"TECHWORK:TECHWORK:Local Support:Connection Failure:Configuration"
"TECHWORK:TECHWORK:Local Support:Connection Failure:Configuration"
"TECHWORK:TECHWORK:Local Support:Connection Failure:Configuration"
"TECHWORK:TECHWORK:Local Support:Connection Failure:Configuration"
"TECHWORK:TECHWORK:Local Support:Application Failure:Configuration"
"Techwork:Techwork:Local Support:Access Failure:User Orientation"
"Techwork:Techwork:Local Support:Access Failure:Configuration"
"Techwork:Techwork:Local Support:Access Failure:Configuration"
"TaylorProfile:TaylorProfile:Local Support:Customer Request:Configuration"
"TaylorProfile:TaylorProfile:Local Support:Customer Request:Configuration"
"Taylor Profile:Taylor Profile:Local Support:Access Failure:User Orientation"
"Taylor Hobson:Taylor Hobson:Local Support:Configuration:Configuration"
"Taxone:Taxone:Local Support:Customer Request:Configuration"
"Taxone:Taxone:Local Support:Application Failure:User Orientation"
"Taxone:Taxone:Local Support:Aplication Failure:User Orientation"
"Taxone:Taxone:Local Support:Access Request:Access Provided"
"Taxone:Taxone:Local Support:Access Request:Access Provided"
"Taxone:Taxone:Local Support:Access Request:Access Provided"
"Taxone:Taxone:Local Support:Access Failure:User Orientation"
"Taxone:Taxone:Local Support:Access Failure:Configuration"
"Taxone:Taxone:Local Support:Access Failure:Configuration"
"Taxone:Taxone:Local Support:Access Failure:Configuration"
"Taxone:Taxone:Local Support:Access Failure:Configuration"
"TalyProfile:TalyProfile:Local Support:Customer Request:Configuration"
"TalyProfile:TalyProfile:Local Support:Application Failure:Configuration"
"TalyProfile:TalyProfile:Local Support:Application Failure:Configuration"
"TalyProfile:TalyProfile:Local Support:Application Failure:Configuration"
"TalyProfile:TalyProfile:Local Support:Application Failure:Configuration"
"TalyProfile:TalyProfile:Local Support:Application Failure:Configuration"
"TalyProfile:TalyProfile:Local Support:Application Failure:Configuration"
"TalyProfile:TalyProfile:Local Support:Application Failure:Configuration"
"TalyProfile:TalyProfile:Local Support:Application Failure:Configuration"
"TalyProfile:TalyProfile:Local Support:Application Failure:Configuration"
"TalyProfile:TalyProfile:Local Support:Application Failure:Configuration"
"TalyProfile:TalyProfile:Local Support:Application Failure:Configuration"
"TalyProfile:TalyProfile:Local Support:Application Failure:Configuration"
"TalyProfile:TalyProfile:Local Support:Application Failure:Configuration"
"Taly Profile:Taly Profile:Local Support:Application Failure:User Orientation"
"Supervisório:Supervisório:Local Support:Unavailability:Services Restart"
"Supervisório:Supervisório:Local Support:Unavailability:Services Restart"
"Supervisório:Supervisório:Local Support:Unavailability:Services Restart"
"Supervisório:Supervisório:Local Support:Unavailability:Restart"
"Supervisório:Supervisório:Local Support:Unavailability:Restart"
"Supervisório:Supervisório:Local Support:Unavailability:No Action Needed"
"Supervisório:Supervisório:Local Support:Process Failure:User Orientation"
"Supervisório:Supervisório:Local Support:Process Failure:Orientation"
"Supervisório:Supervisório:Local Support:Process Failure:Orientation"
"Supervisório:Supervisório:Local Support:Performance:User Orientation"
"Supervisório:Supervisório:Local Support:Performance:Unavailability:Services Restart"
"Supervisório:Supervisório:Local Support:Performance:Unavailability:Services Restart"
"Supervisório:Supervisório:Local Support:Performance:Solved by Another Team"
